8,0,279
1,0,0
202,63,156
175,98,114
1,0,0
1,0,0
1,0,0
2,0,0
3,0,0
144,168,52
1,0,0
245,59,112
212,88,98
1,0,0
195,54,111
214,59,141
0,301,0
30,289,0
118,179,74
142,126,107
3,0,0
119,61,178
1,0,0
179,93,104
214,98,90
1,0,0
134,66,160
170,123,100
245,78,74
143,61,182
174,115,125
196,83,102
72,213,66
1,0,0
7,238,24
242,49,124
1,1,0
1,0,0
180,76,117
1,0,0
241,63,124
189,79,121
3,7,0
48,193,45
179,131,95
7,168,173
109,32,205
0,292,0
246,39,119
1,0,0
211,58,96
3,0,0
131,182,62
218,104,100
180,124,90
72,124,102
215,119,91
48,258,63
157,98,142
164,149,72
5,0,0
19,308,0
12,0,0
222,88,121
63,5,288
165,117,101
167,128,56
0,1,0
82,82,158
207,79,129
178,73,132
1,0,0
171,128,61
78,158,107
3,0,0
134,156,89
192,71,151
1,0,0
1,0,0
102,85,132
0,0,301
1,0,0
214,141,60
224,40,158
150,94,126
0,0,271
27,155,127
186,78,123
137,142,136
193,120,89
3,2,0
1,0,0
2,0,0
1,0,0
15,296,0
185,104,98
145,118,141
182,98,79
0,296,0
4,0,0
202,82,120
159,92,154
1,0,0
180,59,150
212,57,94
147,99,116
165,130,116
178,119,126
1,0,0
138,72,165
167,102,149
199,133,63
1,0,0
151,88,122
155,60,137
101,104,129
118,101,152
43,282,0
0,1,0
91,98,175
234,80,95
1,0,0
1,1,273
211,49,133
88,161,84
1,0,0
0,1,0
1,0,0
240,80,117
1,0,0
79,98,197
170,94,144
0,0,294
1,0,0
188,98,105
11,0,0
36,210,72
23,295,1
3,0,0
1,0,0
178,142,65
226,69,117
1,0,0
146,113,100
1,0,0
220,61,123
220,91,113
3,0,0
199,98,95
3,0,0
5,0,0
213,61,142
3,294,0
234,73,109
245,82,89
2,0,0
158,175,59
227,81,118
1,0,0
168,27,195
180,132,51
1,0,0
17,0,306
1,2,0
159,96,98
2,0,0
1,0,0
182,99,107
134,143,105
233,64,123
201,70,113
3,0,0
3,0,0
113,203,39
224,83,121
76,54,242
1,0,0
138,119,114
6,240,0
97,140,103
177,125,108
156,145,89
242,69,112
2,0,0
194,97,111
2,0,0
214,66,110
0,0,313
112,142,153
12,4,254
1,0,297
1,0,0
183,126,92
0,3,0
139,105,127
71,204,101
0,310,0
143,137,89
8,1,299
1,0,0
1,0,0
5,325,0
1,0,0
141,42,205
0,358,0
138,51,195
0,272,0
111,185,65
4,0,0
180,66,157
170,61,164
4,0,0
2,0,0
1,0,0
1,0,0
1,0,0
97,198,97
202,41,176
192,93,148
117,146,118
16,227,16
2,0,307
1,0,0
1,0,0
62,105,131
1,0,0
66,192,90
5,0,0
5,0,0
197,114,98
185,123,110
207,28,175
202,111,117
203,66,126
0,312,0
169,47,131
166,159,102
223,60,109
171,102,100
1,0,0
154,135,103
0,0,305
165,66,162
3,0,0
204,131,95
1,0,0
188,63,123
74,96,146
188,60,179
172,61,92
81,194,83
175,89,149
233,44,158
151,142,100
241,75,114
29,222,88
164,49,183
166,97,133
80,215,69
1,0,0
112,159,106
1,6,0
107,80,189
144,53,210
1,0,0
159,36,170
17,27,311
1,4,0
233,54,101
159,156,76
15,146,148
110,96,160
185,73,116
110,95,97
1,0,0
3,0,0
2,0,0
126,168,67
162,158,97
1,0,0
221,73,116
1,0,0
176,45,178
188,105,85
118,60,178
108,126,141
2,0,0
1,0,0
41,234,33
249,49,125
193,99,106
3,0,0
1,0,0
1,0,0
1,0,0
195,125,120
190,79,133
1,0,0
1,0,0
2,0,0
215,58,127
51,40,193
4,0,0
194,76,108
1,0,0
119,162,96
220,64,93
216,61,131
3,0,0
207,65,145
221,57,131
178,107,101
41,246,46
1,0,0
183,98,98
199,86,127
16,0,262
197,51,132
125,196,51
1,0,0
192,72,83
118,43,252
1,0,0
0,268,0
1,0,0
1,0,0
272,62,84
0,282,0
99,191,89
15,292,0
2,0,0
0,260,0
165,96,97
1,0,0
82,207,90
111,134,140
101,193,55
1,0,0
166,85,130
201,70,157
1,0,0
22,160,121
142,54,174
1,0,0
9,0,286
126,119,113
4,154,109
3,0,0
204,49,136
167,57,170
6,0,0
1,0,0
236,40,143
196,48,187
1,0,0
231,64,106
201,84,120
223,46,136
122,146,118
242,63,74
207,48,164
9,0,338
185,124,122
0,1,0
23,0,261
0,0,300
