1,0,0
155,44,238
3,0,0
118,77,223
65,228,117
6,0,360
211,99,138
1,0,0
271,78,101
291,75,104
59,308,43
157,63,227
221,120,95
186,137,120
2,0,0
1,0,0
1,0,0
256,65,125
10,344,0
1,0,0
256,79,106
84,284,69
131,129,165
268,75,107
219,94,133
262,41,136
216,38,179
258,102,65
13,0,368
125,190,94
246,113,78
242,88,108
210,83,143
77,252,90
1,0,0
0,374,0
154,207,73
1,0,0
1,0,0
136,124,198
3,2,0
169,92,164
132,118,179
1,0,0
87,210,88
0,315,0
219,71,131
199,105,139
266,58,131
3,1,0
1,351,0
203,45,203
168,68,208
248,76,113
219,112,127
193,107,121
166,143,129
1,0,0
165,53,235
236,32,164
1,0,0
31,276,68
36,178,160
8,0,327
225,90,129
188,109,145
237,68,132
173,69,198
222,104,107
87,215,39
239,99,96
148,135,130
228,100,132
275,25,155
218,122,106
237,95,126
150,87,163
1,0,0
1,0,0
171,131,113
230,35,181
3,359,0
230,88,131
1,10,361
77,294,47
2,0,0
1,0,0
257,80,84
159,138,143
172,64,181
292,53,108
1,0,0
241,41,143
226,28,194
134,133,133
289,76,98
71,24,344
100,129,177
1,0,0
162,92,160
223,40,192
1,0,0
255,91,88
1,1,0
210,117,100
242,117,91
229,87,129
319,53,102
209,94,123
186,48,208
157,144,122
4,367,0
283,62,105
245,70,150
3,0,0
0,366,0
114,125,132
251,80,102
2,0,0
212,79,152
283,83,86
203,172,79
1,0,0
214,117,97
199,97,143
229,43,175
113,233,94
141,174,116
196,151,85
204,42,204
104,38,284
0,382,0
2,0,0
4,360,0
235,85,115
170,137,96
259,71,124
118,116,195
205,135,76
36,338,29
216,54,212
167,106,150
1,0,0
49,15,342
179,138,117
189,34,214
267,66,124
237,115,115
139,86,213
145,130,170
114,215,74
5,0,0
1,0,0
223,106,100
3,0,373
243,76,131
167,170,100
225,95,111
3,377,0
2,0,0
226,66,139
177,112,142
186,121,118
146,120,169
77,249,85
1,0,0
275,60,117
1,0,0
9,275,109
1,0,0
158,61,209
227,47,178
222,104,127
140,172,113
235,123,91
65,166,192
139,97,210
173,165,64
204,152,94
216,54,180
260,67,132
0,350,0
138,211,36
210,74,133
70,221,109
180,26,236
141,99,208
241,76,121
54,320,21
190,78,177
121,102,176
1,0,0
40,254,80
207,44,214
34,340,9
0,0,378
132,173,100
1,0,0
227,74,173
273,45,144
1,0,0
1,0,0
151,140,112
243,55,159
131,140,170
195,171,54
178,202,68
36,302,29
172,39,185
0,364,0
161,101,163
1,0,0
4,1,359
204,94,141
1,0,0
1,0,0
268,40,126
1,0,0
3,365,0
1,0,0
