43.548,1.2191,11.5,0.16995,0.0074677,0.003228,0.0035977,0.0060586,0.012164,0.0061397,0.0061679,0.0036115,0.011574,2.4516e-13,0.0027104,0.012019,0.0084806,0.010117,0.0075793,0.0068239,0.0067794,0.001968,0.0086213
33.412,1.0885,11.716,0.13075,0.0064894,0.0027898,0.0029796,0.0052954,0.011006,0.005091,0.0051512,0.0029527,0.010395,8.6581e-14,0.0020387,0.010215,0.0074567,0.008739,0.00654,0.0059033,0.006003,0.0017829,0.0076612
23.64,4.3586,12.361,0.18138,0.007466,0.0030903,0.0032061,0.0060402,0.012744,0.0055621,0.0056854,0.0031266,0.012097,2.965e-14,0.0018751,0.011774,0.0086437,0.010164,0.007507,0.0067516,0.006881,0.0019544,0.0088676
41.043,0.67,12.852,0.13766,0.0067252,0.0029167,0.0032267,0.0054673,0.011018,0.0055093,0.0055372,0.0032345,0.010461,1.8675e-13,0.002405,0.010807,0.0076457,0.0091002,0.0068201,0.0061441,0.0061312,0.0018139,0.0077888
37.397,0.23347,11.641,0.10378,0.0059299,0.0025696,0.0028188,0.0048237,0.0097564,0.0048254,0.004855,0.0028192,0.009255,1.2455e-13,0.0020567,0.0095201,0.0067511,0.0080256,0.0060091,0.0054137,0.0054206,0.0016309,0.0068861
344.01,3.358,12.547,0.51593,0.016393,0.0076455,0.0099625,0.013091,0.022026,0.016294,0.015944,0.010466,0.021723,8.5636e-10,0.010554,0.028594,0.017638,0.022603,0.017124,0.015314,0.013775,0.0038718,0.017099
67.376,0.35382,12.31,0.19385,0.0081873,0.0036142,0.0042654,0.0066064,0.012542,0.0072198,0.0071784,0.0043591,0.012053,1.2941e-12,0.0036713,0.013594,0.0091286,0.011167,0.008395,0.0075381,0.0072503,0.0020934,0.0091421
70.048,0.63493,11.289,0.20641,0.0084899,0.0037509,0.0044385,0.0068491,0.012978,0.007505,0.0074593,0.0045392,0.012477,1.5227e-12,0.0038436,0.014105,0.0094601,0.01158,0.0087081,0.007819,0.0075103,0.0021602,0.0094687
29.51,2.534,12.184,0.16551,0.007191,0.003034,0.0032029,0.0058431,0.012244,0.0055007,0.005592,0.0031522,0.011599,5.9701e-14,0.0020578,0.011278,0.0082974,0.0097245,0.0072364,0.0065222,0.0066384,0.0019163,0.0085187
36.239,1.6641,12.793,0.16344,0.0072402,0.0030986,0.0033629,0.005884,0.012083,0.0057539,0.0058114,0.0033453,0.011463,1.2377e-13,0.0023614,0.011489,0.0082888,0.0097874,0.0073157,0.0065928,0.0066367,0.0019273,0.0084745
30.339,1.913,11.92,0.14964,0.0068569,0.0029139,0.0030727,0.0055869,0.011735,0.0052603,0.0053432,0.0030269,0.011092,6.3519e-14,0.0020014,0.010715,0.007914,0.0092421,0.0068956,0.0062224,0.0063539,0.0018574,0.0081415
72.124,0.94527,11.367,0.22493,0.0089231,0.0039385,0.0046665,0.0071957,0.013636,0.0078859,0.0078383,0.0047729,0.013116,1.7377e-12,0.0040475,0.014818,0.0099435,0.012171,0.0091525,0.0082175,0.0078877,0.002253,0.0099497
88.537,0.52893,12.209,0.23955,0.0093437,0.0041664,0.0050383,0.0075216,0.013935,0.0084712,0.0083898,0.0051851,0.013458,3.8357e-12,0.004575,0.015686,0.010338,0.012773,0.0096201,0.0086302,0.0081817,0.0023363,0.010284
48.164,0.32207,11.907,0.1412,0.0068634,0.0029953,0.0034045,0.0055602,0.010922,0.0058053,0.0058071,0.0034412,0.010423,3.4075e-13,0.0026937,0.011203,0.0077375,0.0093259,0.0069946,0.0062907,0.0061796,0.0018206,0.0078244
28.665,0.92444,12.815,0.10453,0.0058535,0.0025157,0.0026104,0.0047982,0.010188,0.004454,0.0045282,0.0025644,0.009574,4.7028e-14,0.0016753,0.0090748,0.0067761,0.0078468,0.0058715,0.0053103,0.0054852,0.0016621,0.0070115
60.358,1.6068,11.512,0.22747,0.0088979,0.0038789,0.0045105,0.0071782,0.013874,0.0076616,0.0076449,0.0045839,0.013314,8.9438e-13,0.003724,0.014629,0.0099817,0.012125,0.0090957,0.0081695,0.0079201,0.002246,0.010032
58.313,1.0565,11.848,0.20131,0.0082965,0.0036284,0.0042006,0.0067051,0.013003,0.0071325,0.0071177,0.0042664,0.012453,7.5943e-13,0.0034569,0.013617,0.0093141,0.011289,0.0084753,0.0076171,0.00741,0.0021278,0.009378
32.696,0.66173,11.826,0.10854,0.0059915,0.0025859,0.0027544,0.0048954,0.01017,0.0047072,0.0047615,0.0027294,0.0095945,7.6602e-14,0.0018837,0.0094402,0.0068828,0.008065,0.0060381,0.0054517,0.0055531,0.0016757,0.0070771
44.824,0.31415,12.278,0.1304,0.0065932,0.0028711,0.0032328,0.005347,0.010587,0.0055198,0.00553,0.0032586,0.010087,2.5609e-13,0.0025041,0.010716,0.0074526,0.0089498,0.0067092,0.0060366,0.0059604,0.0017656,0.0075539
45.889,0.016222,11.056,0.13326,0.0066655,0.0029041,0.0032806,0.0054034,0.010671,0.0055991,0.0056066,0.0033098,0.010173,2.8041e-13,0.002559,0.010849,0.0075278,0.0090511,0.0067861,0.0061049,0.0060173,0.0017778,0.0076241
72.249,1.6426,11.605,0.25265,0.0095489,0.004193,0.0049686,0.007689,0.014587,0.0084068,0.0083616,0.0050782,0.014049,1.8074e-12,0.0042813,0.015847,0.010648,0.013039,0.009793,0.0087887,0.0084276,0.0023767,0.010648
