706.64,227.88,11.907,0.02124,0.00569,0.00072737,0.00022625,0.00037594,0.00058477,4.0121e-05,0.0003399,4.1978e-10,0.0040737,7.2368e-11,0.002233,0.0015153,0.0020928,0.00047661,0.0024586,0.0017031,0.00018452,0.0022306,0.0040428
628.93,326.91,12.815,0.035414,0.0060259,0.00076275,0.0002374,0.00037552,0.00061849,4.1598e-05,0.00034657,2.708e-10,0.0043626,4.233e-11,0.0024057,0.0015731,0.0022492,0.00045649,0.0026481,0.0018038,0.00018849,0.0023668,0.0043534
740.43,378.82,11.512,0.063859,0.0066788,0.0010418,0.00031389,0.00057786,0.0007997,5.7223e-05,0.00050765,7.9571e-10,0.0050073,1.4165e-10,0.0029985,0.0022967,0.0027519,0.00076334,0.0032215,0.002493,0.0002731,0.0026999,0.0050785
735.27,339.45,11.848,0.05449,0.0064637,0.00096257,0.00029211,0.00052479,0.00074689,5.2901e-05,0.00046426,6.9212e-10,0.0047984,1.2262e-10,0.0028159,0.0020934,0.0025963,0.00068624,0.0030425,0.0022928,0.00025029,0.0025937,0.0048446
648.64,295.51,11.826,0.030955,0.0059222,0.00074507,0.00023223,0.0003698,0.00060426,4.0753e-05,0.0003401,2.9558e-10,0.0042695,4.7396e-11,0.0023422,0.0015355,0.0021931,0.00045328,0.0025812,0.0017555,0.00018498,0.0023221,0.0042517
695.88,225.55,12.278,0.01897,0.0056371,0.00070738,0.0002207,0.00036162,0.00057156,3.8994e-05,0.00032844,3.7975e-10,0.0040231,6.4667e-11,0.0021891,0.0014649,0.0020553,0.000455,0.0024156,0.0016543,0.00017848,0.0022046,0.0039864
767.36,380.89,11.605,0.068046,0.0067749,0.0010938,0.00032826,0.00062039,0.00083237,6.0309e-05,0.00054036,9.8212e-10,0.0051049,1.7991e-10,0.0030956,0.0024306,0.0028338,0.00083106,0.0033136,0.0026153,0.00029037,0.0027518,0.005189
706.94,326.54,12.266,0.047396,0.0063006,0.00089184,0.00027263,0.00047243,0.00070107,4.8889e-05,0.00042281,5.3216e-10,0.0046376,9.1375e-11,0.0026679,0.0019116,0.0024707,0.00060616,0.0028994,0.0021202,0.00022847,0.0025104,0.0046638
707.49,311.63,11.289,0.04391,0.0062203,0.00086741,0.00026584,0.00045761,0.00068418,4.7589e-05,0.00041025,5.1492e-10,0.0045615,8.8515e-11,0.0026059,0.0018508,0.0024173,0.00058587,0.0028374,0.0020575,0.00022184,0.0024724,0.0045793
581.85,360.53,11.617,0.035057,0.0060186,0.00073754,0.00023086,0.00035178,0.00060446,4.0101e-05,0.00032919,1.9729e-10,0.0043477,2.9033e-11,0.0023736,0.0014989,0.0022237,0.00041607,0.0026216,0.0017441,0.00017952,0.0023562,0.0043343
868.78,255.72,12.021,0.050853,0.0063767,0.0010331,0.0003118,0.00061597,0.00078193,5.8215e-05,0.00052712,1.6028e-09,0.004745,3.2608e-10,0.0028461,0.0022796,0.0026155,0.00085064,0.0030522,0.0024217,0.000284,0.00258,0.004794
749.8,556.52,12.184,0.096873,0.007435,0.0013883,0.0004083,0.00083315,0.0010223,7.6627e-05,0.00070968,1.4374e-09,0.0057633,2.6153e-10,0.0037149,0.0032087,0.0033571,0.0011539,0.0039091,0.0033505,0.00037895,0.0030935,0.0059317
789.53,210.34,11.254,0.027341,0.0058261,0.00082418,0.00025274,0.00045874,0.0006439,4.5934e-05,0.0004027,8.0877e-10,0.0042221,1.5263e-10,0.0023996,0.0017694,0.0022314,0.00061067,0.0026126,0.0019293,0.00021764,0.0023119,0.0042142
743.31,308.38,12.482,0.04826,0.00632,0.00092162,0.00028073,0.00050145,0.00071817,5.0769e-05,0.00044401,6.8568e-10,0.0046631,1.2268e-10,0.0027075,0.0019916,0.0025029,0.00065557,0.0029337,0.002186,0.00023962,0.0025264,0.0046944
689.15,525.92,11.201,0.083266,0.0071225,0.0012102,0.00035943,0.00068653,0.00091137,6.6118e-05,0.00059738,8.6126e-10,0.0054432,1.4696e-10,0.0033895,0.0027452,0.0030833,0.00091866,0.0036022,0.0029318,0.00031984,0.0029221,0.0055687
807.44,257.66,13.009,0.043673,0.0062114,0.00093689,0.00028472,0.00053249,0.00072192,5.2213e-05,0.00046371,1.0203e-09,0.0045765,1.9562e-10,0.0026761,0.0020396,0.0024719,0.0007164,0.0028915,0.0022045,0.00025009,0.0024895,0.0046033
654.66,341.38,11.865,0.04287,0.0061971,0.00082858,0.00025545,0.00042053,0.00066201,4.52e-05,0.00038308,3.5539e-10,0.0045296,5.7354e-11,0.0025539,0.0017434,0.0023753,0.00052279,0.0027928,0.0019695,0.00020765,0.0024521,0.0045407
738.25,263.59,11.457,0.035947,0.0060342,0.00083593,0.00025674,0.00044803,0.00065888,4.6135e-05,0.00039914,5.9487e-10,0.0043952,1.0606e-10,0.0024925,0.0017813,0.0023172,0.00058109,0.0027181,0.0019701,0.00021589,0.0023924,0.0043977
725.51,380.49,11.965,0.062077,0.0066378,0.0010181,0.00030738,0.00055819,0.00078498,5.5816e-05,0.00049262,7.1158e-10,0.0049653,1.2463e-10,0.0029557,0.0022354,0.0027159,0.00073171,0.0031811,0.0024378,0.00026517,0.0026774,0.0050309
797.87,382.14,12.38,0.07242,0.0068755,0.0011512,0.0003442,0.00066875,0.00086818,6.3782e-05,0.00057726,1.2348e-09,0.0052075,2.3339e-10,0.0031993,0.0025769,0.0029212,0.0009087,0.0034115,0.0027478,0.00030994,0.0028068,0.0053052
976.09,303.83,12.025,0.076025,0.0069596,0.0013098,0.00039078,0.00084569,0.00095948,7.5475e-05,0.00070451,3.5915e-09,0.0053182,8.0115e-10,0.0033775,0.0029529,0.0030685,0.0012101,0.0035649,0.0030514,0.00037961,0.0028806,0.0054363
867.13,413.57,12.582,0.087616,0.0072247,0.0013395,0.00039674,0.00082511,0.00098667,7.5189e-05,0.00069729,2.1487e-09,0.0055611,4.3399e-10,0.0035484,0.0030534,0.0032162,0.001157,0.0037432,0.0031843,0.00037379,0.0029948,0.0057048
678.07,420.4,11.116,0.06305,0.0066598,0.0010026,0.00030309,0.00053689,0.00077761,5.4641e-05,0.00047822,5.5049e-10,0.0049809,9.1507e-11,0.0029531,0.0021947,0.0027148,0.00069184,0.0031829,0.0024121,0.00025755,0.002682,0.005047
774.41,327.15,12.03,0.057073,0.0065229,0.001008,0.00030464,0.00056579,0.00077429,5.5714e-05,0.00049491,9.1425e-10,0.0048622,1.6897e-10,0.0028886,0.0022109,0.0026569,0.00075401,0.0031093,0.002395,0.00026651,0.0026293,0.0049178
845.36,422.34,11.815,0.086615,0.0072014,0.0013162,0.00038998,0.00080101,0.00097285,7.3562e-05,0.00067971,1.89e-09,0.0055354,3.7395e-10,0.0035171,0.0029981,0.0031899,0.0011164,0.0037148,0.0031377,0.00036424,0.0029797,0.0056754
764.28,340.47,11.664,0.058778,0.0065622,0.0010146,0.00030646,0.0005669,0.00077964,5.5971e-05,0.00049672,8.7138e-10,0.0048981,1.5927e-10,0.0029141,0.0022272,0.0026792,0.00075305,0.0031358,0.0024154,0.00026743,0.0026465,0.0049573
596.62,406.63,10.767,0.047162,0.0062959,0.00083445,0.00025739,0.00041323,0.00066975,4.5262e-05,0.00038037,2.684e-10,0.0046165,4.0446e-11,0.0026061,0.0017496,0.0024219,0.00050254,0.0028502,0.0019947,0.00020636,0.0024921,0.0046354
786.95,386,11.563,0.071766,0.0068604,0.0011387,0.00034067,0.00065679,0.00086066,6.297e-05,0.00056842,1.1501e-09,0.0051913,2.1497e-10,0.0031804,0.0025455,0.0029054,0.00088871,0.0033942,0.0027208,0.00030522,0.0027976,0.0052866
645.88,418.51,12.07,0.057645,0.0065359,0.00094116,0.00028636,0.00048992,0.0007386,5.1154e-05,0.00044149,4.228e-10,0.0048559,6.7707e-11,0.0028313,0.0020324,0.0026121,0.00061864,0.0030668,0.002262,0.00023831,0.0026163,0.0049055
622.26,411.86,12.671,0.052507,0.0064183,0.00088795,0.0002719,0.00045126,0.00070436,4.8202e-05,0.00041079,3.3997e-10,0.0047383,5.2897e-11,0.0027201,0.0018915,0.0025183,0.0005598,0.00296,0.0021293,0.00022225,0.0025552,0.0047728
721.48,435.08,11.983,0.072322,0.0068724,0.0011086,0.00033204,0.00061872,0.00084481,6.0704e-05,0.00054207,8.0434e-10,0.0051953,1.4039e-10,0.0031617,0.0024723,0.0028908,0.00081973,0.0033818,0.0026689,0.00029106,0.0027948,0.0052893
674.72,379.12,12.202,0.054227,0.0064577,0.00092587,0.00028213,0.00048579,0.00072669,5.0494e-05,0.00043639,4.7129e-10,0.0047832,7.7918e-11,0.0027771,0.0019944,0.0025653,0.00061779,0.0030112,0.0022159,0.00023563,0.0025812,0.0048249
930.24,448.42,12.889,0.10173,0.0075494,0.0015293,0.00045038,0.00099023,0.0011052,8.7126e-05,0.00082285,3.4726e-09,0.0058926,7.4168e-10,0.0038839,0.0035266,0.0034994,0.0014213,0.0040601,0.003613,0.00044115,0.003173,0.0060801
582.87,449.45,11.851,0.052913,0.0064275,0.00087845,0.00026941,0.0004398,0.00069968,4.7563e-05,0.00040289,2.862e-10,0.0047438,4.279e-11,0.0027154,0.001864,0.002515,0.00053866,0.0029579,0.0021106,0.00021816,0.0025562,0.0047781
495.53,397.49,12.053,0.026639,0.0058265,0.00065049,0.00020744,0.00029066,0.00054842,3.5378e-05,0.00028016,1.0462e-10,0.0041543,1.3818e-11,0.0021884,0.0012633,0.0020679,0.00032467,0.0024442,0.0015216,0.00015399,0.0022557,0.0041154
736.81,319.77,11.403,0.050105,0.0063627,0.00093062,0.00028326,0.00050508,0.00072497,5.1198e-05,0.00044766,6.6825e-10,0.0047023,1.1867e-10,0.0027363,0.0020131,0.002528,0.00065896,0.0029633,0.0022109,0.00024155,0.0025455,0.0047376
681.93,313.14,12.956,0.040462,0.0061412,0.00082758,0.00025495,0.00042663,0.00065895,4.5301e-05,0.00038613,4.1602e-10,0.0044817,6.9417e-11,0.0025281,0.0017466,0.0023517,0.0005373,0.0027633,0.0019614,0.00020917,0.0024303,0.004489
563.21,286.6,12.175,0.01439,0.0055416,0.0005995,0.00019239,0.000271,0.00050798,3.2824e-05,0.00025977,1.266e-10,0.0038985,1.8126e-11,0.0020132,0.0011574,0.0019131,0.00030821,0.00226,0.0013875,0.00014288,0.0021326,0.0038359
646.65,338.51,11.443,0.040947,0.006153,0.00081051,0.00025051,0.00040779,0.00065019,4.4202e-05,0.00037286,3.2854e-10,0.0044862,5.2503e-11,0.0025145,0.0016963,0.0023418,0.00050373,0.0027546,0.0019243,0.00020229,0.0024298,0.0044919
653.46,374.68,11.598,0.049979,0.0063604,0.00088136,0.00026999,0.00045289,0.0006981,4.7997e-05,0.00041039,3.8933e-10,0.004686,6.2757e-11,0.0026852,0.0018775,0.0024876,0.00056735,0.0029229,0.0021061,0.00022201,0.0025306,0.0047153
684.86,348.74,12.162,0.049194,0.0063422,0.00089202,0.00027279,0.00046677,0.00070304,4.8749e-05,0.00041981,4.6963e-10,0.0046734,7.8569e-11,0.0026874,0.0019088,0.0024884,0.00059318,0.0029216,0.0021263,0.00022692,0.0025266,0.0047026
703.58,364.92,12.329,0.055557,0.0064883,0.00095207,0.00028926,0.00050948,0.0007423,5.2089e-05,0.00045404,5.7287e-10,0.0048169,9.7915e-11,0.0028177,0.0020641,0.002599,0.00065733,0.003048,0.0022755,0.00024489,0.0026004,0.0048638
841.44,233.94,10.971,0.041197,0.0061512,0.00094786,0.00028768,0.00055203,0.00072552,5.3198e-05,0.00047644,1.2614e-09,0.0045305,2.5032e-10,0.002663,0.002072,0.002458,0.0007534,0.0028719,0.0022207,0.00025693,0.0024702,0.004556
726.04,383.72,12.726,0.062827,0.006655,0.0010248,0.00030921,0.00056275,0.0007894,5.6181e-05,0.00049633,7.2071e-10,0.0049821,1.263e-10,0.0029707,0.0022527,0.0027287,0.00073842,0.0031958,0.0024547,0.00026712,0.002686,0.0050498
703.97,381.66,12.332,0.059174,0.0065712,0.00098187,0.00029743,0.0005289,0.00076226,5.3694e-05,0.00047006,6.02e-10,0.0048974,1.0294e-10,0.0028878,0.002141,0.0026587,0.0006851,0.0031168,0.0023518,0.0002533,0.0026412,0.004954
871.94,358.86,13.66,0.076845,0.0069778,0.0012395,0.00036934,0.000755,0.00092111,6.9659e-05,0.00064085,1.9864e-09,0.0053183,4.0363e-10,0.0033288,0.0027943,0.0030297,0.0010526,0.0035299,0.0029342,0.00034415,0.0028701,0.0054321
783.27,357.76,12.196,0.06524,0.0067107,0.0010795,0.00032441,0.00061555,0.0008217,5.9694e-05,0.00053513,1.048e-09,0.0050447,1.9527e-10,0.0030491,0.0023931,0.0027938,0.00082759,0.0032664,0.0025729,0.00028771,0.0027225,0.005122
631.85,263.71,12.318,0.019978,0.0056673,0.00066971,0.00021115,0.00032351,0.00055198,3.6706e-05,0.00030103,2.3189e-10,0.0040308,3.6451e-11,0.0021514,0.0013501,0.0020283,0.0003892,0.0023898,0.0015647,0.00016434,0.0022029,0.0039876
718.79,520.13,11.591,0.086736,0.0072023,0.0012584,0.00037268,0.00072728,0.00094114,6.9e-05,0.00062835,1.0343e-09,0.0055254,1.8154e-10,0.0034746,0.0028698,0.0031549,0.00098473,0.0036821,0.0030433,0.00033617,0.0029665,0.0056621
589.73,416.7,11.178,0.047949,0.0063139,0.00083842,0.0002585,0.00041478,0.00067273,4.545e-05,0.00038195,2.6353e-10,0.0046333,3.9437e-11,0.0026189,0.0017593,0.0024329,0.00050382,0.0028632,0.0020059,0.0002072,0.0025003,0.0046541
772.86,190.83,11.178,0.018867,0.0056233,0.00076527,0.00023595,0.00041912,0.00060321,4.2608e-05,0.00037022,6.8037e-10,0.004038,1.2633e-10,0.0022577,0.001629,0.0021075,0.00055292,0.0024692,0.0017876,0.00020034,0.0022192,0.004013
744.6,235.01,12.269,0.028741,0.0058642,0.00079738,0.00024569,0.00042765,0.00063057,4.4119e-05,0.00038089,5.8959e-10,0.004242,1.0599e-10,0.0023818,0.0016921,0.00222,0.00055564,0.0026039,0.001872,0.00020617,0.0023172,0.0042305
878.09,267.88,12.498,0.055343,0.0064812,0.0010718,0.00032275,0.00064451,0.00080768,6.0477e-05,0.00054987,1.7506e-09,0.0048445,3.5902e-10,0.0029308,0.0023742,0.0026883,0.00089364,0.0031357,0.0025139,0.00029614,0.0026309,0.0049045
844.85,388,12.53,0.079699,0.0070429,0.0012479,0.00037124,0.00075149,0.00092848,6.9729e-05,0.00064025,1.7478e-09,0.0053784,3.459e-10,0.0033719,0.0028205,0.0030669,0.0010416,0.0035746,0.0029684,0.00034349,0.0028985,0.0054986
668.53,435.38,12.546,0.064431,0.0066913,0.0010111,0.00030538,0.00054075,0.00078364,5.5041e-05,0.00048187,5.3658e-10,0.005011,8.8335e-11,0.0029776,0.002217,0.0027357,0.00069596,0.0032074,0.0024361,0.00025944,0.0026969,0.0050805
587.86,374.93,12.283,0.03918,0.0061131,0.00076968,0.00023968,0.00037194,0.00062622,4.181e-05,0.00034605,2.1997e-10,0.0044389,3.2663e-11,0.0024516,0.0015815,0.0022904,0.00044424,0.0026986,0.0018272,0.00018837,0.0024022,0.0044364
513.34,447.93,12.402,0.039788,0.0061273,0.00075328,0.00023554,0.00035403,0.00061802,4.0793e-05,0.00033347,1.6073e-10,0.0044459,2.2177e-11,0.0024399,0.0015302,0.0022821,0.00041208,0.0026918,0.0017905,0.00018193,0.0024028,0.0044422
738.29,342.93,11.569,0.055713,0.0064918,0.00097393,0.00029524,0.00053293,0.00075434,5.3539e-05,0.00047077,7.1502e-10,0.0048259,1.2708e-10,0.0028406,0.0021225,0.0026173,0.00069847,0.0030665,0.0023209,0.00025372,0.0026078,0.0048755
666.01,204.3,11.544,0.0079976,0.0053776,0.00063037,0.00019901,0.00031151,0.00051849,3.4753e-05,0.00028698,2.754e-10,0.0037842,4.5318e-11,0.0020013,0.0012772,0.0018921,0.00038298,0.0022266,0.0014647,0.00015653,0.0020846,0.003724
555.3,369.34,11.757,0.032224,0.0059539,0.00070715,0.00022268,0.00032995,0.00058501,3.8437e-05,0.00031181,1.5974e-10,0.0042823,2.2706e-11,0.0023103,0.0014168,0.0021705,0.00038301,0.0025612,0.0016672,0.00017047,0.0023221,0.0042603
732.91,304.03,12.624,0.045716,0.0062615,0.00089668,0.00027384,0.0004829,0.00070198,4.9346e-05,0.00042935,6.2391e-10,0.0046056,1.1039e-10,0.0026552,0.0019281,0.0024585,0.00062719,0.002883,0.0021255,0.00023189,0.0024967,0.0046299
881.8,426.87,11.65,0.09198,0.007325,0.0013936,0.00041188,0.00087016,0.0010208,7.8485e-05,0.00073189,2.4362e-09,0.0056626,4.9862e-10,0.0036488,0.0031902,0.003301,0.0012284,0.0038386,0.0033097,0.00039223,0.0030488,0.0058196
760.39,399.75,11.78,0.070961,0.0068416,0.0011159,0.00033426,0.00063352,0.00084741,6.1447e-05,0.00055152,9.7708e-10,0.0051694,1.7765e-10,0.0031508,0.0024885,0.0028809,0.00084888,0.003368,0.0026739,0.00029619,0.0027843,0.0052612
774.76,330.46,12.145,0.057896,0.0065419,0.0010146,0.00030647,0.00057017,0.00077873,5.6075e-05,0.0004985,9.235e-10,0.0048804,1.7072e-10,0.0029041,0.0022276,0.0026702,0.00076032,0.0031246,0.0024116,0.0002684,0.0026386,0.0049381
614.3,319.3,11.843,0.031215,0.0059294,0.00072719,0.00022765,0.00035175,0.00059481,3.9666e-05,0.00032713,2.313e-10,0.0042689,3.5484e-11,0.0023239,0.0014814,0.0021794,0.00042191,0.0025679,0.0017137,0.0001783,0.0023191,0.0042486
716.28,309.75,12.54,0.044733,0.0062391,0.00087882,0.00026896,0.00046706,0.00069123,4.8262e-05,0.00041747,5.5148e-10,0.0045811,9.5755e-11,0.0026264,0.0018807,0.0024345,0.00060107,0.0028566,0.0020845,0.00022564,0.0024829,0.0046016
754.84,525.85,12,0.092793,0.0073415,0.0013407,0.00039538,0.00079663,0.0009922,7.3933e-05,0.00068117,1.3449e-09,0.0056685,2.4475e-10,0.0036215,0.0030821,0.0032785,0.0010967,0.0038204,0.0032341,0.00036405,0.0030435,0.0058244
634.57,489.89,12.256,0.06876,0.0067901,0.0010411,0.00031346,0.00055637,0.00080448,5.6514e-05,0.00049585,5.0691e-10,0.0051064,8.1108e-11,0.0030582,0.0022974,0.0028044,0.00071497,0.0032872,0.0025195,0.0002667,0.0027445,0.0051875
706.62,509.47,11.991,0.083212,0.0071215,0.0012149,0.00036081,0.00069263,0.00091388,6.6481e-05,0.00060159,9.1655e-10,0.0054431,1.5866e-10,0.0033924,0.0027558,0.0030857,0.0009298,0.0036042,0.0029393,0.00032211,0.0029228,0.0055688
674,253.83,12.332,0.023858,0.005755,0.00071899,0.00022445,0.00036171,0.00058281,3.9497e-05,0.00033075,3.3373e-10,0.0041224,5.53e-11,0.002246,0.0014825,0.0021073,0.00044908,0.0024787,0.0016858,0.00017986,0.0022516,0.0040922
709.76,257.14,12.027,0.030093,0.0058988,0.00077994,0.00024123,0.00040658,0.00062239,4.2943e-05,0.00036631,4.609e-10,0.0042634,7.9621e-11,0.0023743,0.0016392,0.0022165,0.00051768,0.0026031,0.0018346,0.00019857,0.0023244,0.0042503
687.71,236.93,11.72,0.021116,0.0056891,0.00071317,0.00022253,0.00036239,0.00057687,3.9258e-05,0.00032997,3.6249e-10,0.0040669,6.1106e-11,0.0022147,0.0014746,0.0020787,0.0004537,0.0024439,0.0016697,0.00017935,0.0022255,0.0040331
692.48,195.63,11.879,0.0091937,0.0054017,0.00065523,0.00020561,0.00033241,0.00053331,3.6193e-05,0.00030285,3.4435e-10,0.0038152,5.8502e-11,0.0020429,0.001346,0.0019259,0.00041675,0.0022639,0.0015253,0.0001648,0.0021021,0.0037615
797.35,462.68,12.005,0.0879,0.0072301,0.0013037,0.00038583,0.00077798,0.00096716,7.2252e-05,0.00066453,1.4982e-09,0.0055592,2.8301e-10,0.0035251,0.002976,0.0031971,0.0010732,0.0037261,0.0031282,0.00035571,0.0029886,0.0057014
604.01,270.84,11.692,0.017323,0.0056072,0.00063812,0.00020266,0.00029991,0.00053205,3.495e-05,0.00028247,1.81e-10,0.0039687,2.7427e-11,0.0020884,0.0012646,0.0019756,0.0003528,0.0023303,0.0014856,0.00015466,0.0021701,0.0039167
538.21,505.32,11.805,0.0545,0.0064636,0.00088533,0.00027132,0.00044143,0.00070511,4.7858e-05,0.00040507,2.6716e-10,0.0047776,3.9004e-11,0.0027406,0.001881,0.0025367,0.00053839,0.0029838,0.0021317,0.00021932,0.0025724,0.0048156
669.37,309.76,12.197,0.03772,0.0060781,0.0008014,0.00024777,0.0004078,0.00064188,4.3839e-05,0.0003711,3.6966e-10,0.0044198,6.077e-11,0.0024718,0.001679,0.0023039,0.00050883,0.0027087,0.0018967,0.00020128,0.0023984,0.0044195
652.12,328.95,11.999,0.039607,0.0061221,0.00080415,0.00024869,0.00040523,0.00064534,4.3893e-05,0.00037027,3.3516e-10,0.0044578,5.3929e-11,0.0024939,0.0016816,0.0023238,0.00050142,0.0027332,0.0019069,0.00020091,0.002416,0.0044607
688.63,219.31,11.76,0.016022,0.0055676,0.00068667,0.00021487,0.00034814,0.0005573,3.7853e-05,0.00031729,3.5089e-10,0.0039589,5.9269e-11,0.0021386,0.0014145,0.0020114,0.00043564,0.0023648,0.0016034,0.00017257,0.0021724,0.0039159
538.86,453.16,12.154,0.045616,0.0062606,0.00080576,0.00024976,0.00038884,0.00065261,4.3603e-05,0.00036197,2.0373e-10,0.0045773,2.8999e-11,0.0025591,0.0016696,0.0023831,0.00046246,0.0028076,0.001926,0.00019681,0.00247,0.0045902
711.85,268.06,11.137,0.033382,0.0059757,0.00080133,0.00024726,0.00041957,0.0006374,4.4096e-05,0.00037733,4.812e-10,0.0043344,8.3282e-11,0.0024295,0.0016908,0.0022644,0.00053554,0.0026589,0.0018883,0.00020441,0.0023598,0.0043286
593.7,259.29,11.972,0.012486,0.0054946,0.00060594,0.00019364,0.0002805,0.00050958,3.3231e-05,0.00026597,1.5801e-10,0.0038638,2.3624e-11,0.0020057,0.0011857,0.001904,0.00032624,0.0022469,0.0014039,0.00014595,0.0021178,0.0038009
653.96,289.03,11.651,0.030151,0.0059033,0.00074331,0.00023166,0.00037012,0.00060247,4.0685e-05,0.00033992,3.0476e-10,0.0042532,4.9205e-11,0.0023325,0.001533,0.0021843,0.00045497,0.0025706,0.0017502,0.00018486,0.0023144,0.0042341
873.73,203.9,12.032,0.035896,0.0060218,0.00094217,0.00028589,0.00056142,0.00071726,5.3289e-05,0.00048061,1.516e-09,0.0044238,3.1054e-10,0.0026065,0.002065,0.0024058,0.00077601,0.0028075,0.0021961,0.00025926,0.0024206,0.0044431
785.42,231.99,12.251,0.033401,0.0059711,0.00085585,0.00026188,0.00047578,0.00066726,4.7608e-05,0.00041784,8.1673e-10,0.0043508,1.5332e-10,0.0024903,0.0018418,0.0023115,0.00063233,0.0027067,0.0020087,0.00022572,0.0023751,0.0043537
723.29,208.73,12.145,0.01779,0.0056051,0.00072134,0.00022417,0.00037785,0.00057804,3.9898e-05,0.00033974,4.6531e-10,0.0040041,8.1823e-11,0.002196,0.0015087,0.0020585,0.00048395,0.0024166,0.0016861,0.00018433,0.0021978,0.0039695
692.8,474.91,12.267,0.075296,0.0069401,0.001126,0.00033662,0.00062525,0.00085734,6.1456e-05,0.00054875,7.3739e-10,0.0052602,1.2521e-10,0.0032147,0.0025205,0.0029359,0.00082526,0.0034348,0.0027211,0.00029445,0.0028267,0.0053619
559.21,312.88,12.458,0.020175,0.0056762,0.00063085,0.00020134,0.00028724,0.00053099,3.4454e-05,0.00027445,1.333e-10,0.0040216,1.8977e-11,0.0021042,0.0012301,0.0019926,0.00032794,0.0023534,0.0014684,0.00015071,0.0021929,0.0039712
810.47,524.03,12.172,0.10001,0.0075077,0.0014483,0.00042547,0.00089235,0.0010584,8.0648e-05,0.00075321,1.9287e-09,0.0058407,3.7002e-10,0.0038028,0.0033533,0.0034311,0.0012533,0.00399,0.0034749,0.00040238,0.0031375,0.0060199
643.1,344.13,12.455,0.041657,0.0061694,0.00081366,0.00025141,0.00040891,0.00065265,4.4352e-05,0.00037406,3.239e-10,0.0045011,5.1534e-11,0.0025253,0.0017035,0.0023512,0.00050451,0.0027657,0.0019331,0.00020293,0.002437,0.0045084
